train_id,journey_date,station_code,next_station_code,timestamp,scheduled_arrival,actual_arrival,delay_minutes,current_delay,distance_remaining,scheduled_remaining_time,remaining_travel_time
12626,2025-12-07,VGLJ,BPL,2025-12-07 13:15:00,2025-12-07 13:15:00,2025-12-07 13:55:00,40.7,40.7,690.0,552.0,586.1
12626,2025-12-07,BPL,NGP,2025-12-07 16:59:00,2025-12-07 16:59:00,2025-12-07 18:21:00,82.8,82.8,479.4,383.5,464.1
12626,2025-12-07,NGP,MAS,2025-12-07 21:25:00,2025-12-07 21:25:00,2025-12-07 23:37:00,132.5,132.5,92.4,73.9,196.2
12424,2025-12-07,NDLS,CNB,2025-12-07 06:44:00,2025-12-07 06:44:00,2025-12-07 07:07:00,23.2,23.2,1150.0,920.0,959.3
12424,2025-12-07,CNB,PRYJ,2025-12-07 10:11:00,2025-12-07 10:11:00,2025-12-07 11:08:00,57.4,57.4,920.0,736.0,804.3
12424,2025-12-07,PRYJ,DDU,2025-12-07 14:12:00,2025-12-07 14:12:00,2025-12-07 15:57:00,106.0,106.0,690.0,552.0,659.5
12424,2025-12-07,DDU,PPTA,2025-12-07 19:01:00,2025-12-07 19:01:00,2025-12-07 20:50:00,109.7,109.7,274.9,219.9,315.5
12424,2025-12-07,PPTA,GHY,2025-12-07 23:54:00,2025-12-07 23:54:00,2025-12-08 01:48:00,114.4,114.4,52.7,42.2,140.0
12260,2025-12-07,NDLS,CNB,2025-12-07 05:40:00,2025-12-07 05:40:00,2025-12-07 06:41:00,61.1,61.1,1150.0,920.0,980.1
12260,2025-12-07,CNB,PRYJ,2025-12-07 10:31:00,2025-12-07 10:31:00,2025-12-07 11:35:00,64.8,64.8,862.5,690.0,748.3
12260,2025-12-07,PRYJ,DDU,2025-12-07 15:25:00,2025-12-07 15:25:00,2025-12-07 16:33:00,68.3,68.3,354.8,283.8,353.2
12260,2025-12-07,DDU,HWH,2025-12-07 20:23:00,2025-12-07 20:23:00,2025-12-07 22:22:00,119.8,119.8,152.4,121.9,246.5
12926,2025-12-07,BCT,BRC,2025-12-07 06:26:00,2025-12-07 06:26:00,2025-12-07 06:43:00,17.8,17.8,1150.0,920.0,952.2
12926,2025-12-07,BRC,RTM,2025-12-07 09:47:00,2025-12-07 09:47:00,2025-12-07 10:09:00,22.0,22.0,920.0,736.0,774.4
12926,2025-12-07,RTM,KOTA,2025-12-07 13:13:00,2025-12-07 13:13:00,2025-12-07 13:39:00,26.1,26.1,690.0,552.0,591.4
12926,2025-12-07,KOTA,NDLS,2025-12-07 16:43:00,2025-12-07 16:43:00,2025-12-07 17:14:00,31.5,31.5,402.2,321.8,362.5
12926,2025-12-07,NDLS,ASR,2025-12-07 20:18:00,2025-12-07 20:18:00,2025-12-07 21:03:00,45.4,45.4,98.3,78.6,122.6
12627,2025-12-07,SBC,DMM,2025-12-07 05:43:00,2025-12-07 05:43:00,2025-12-07 07:14:00,91.2,91.2,1150.0,920.0,1025.5
12627,2025-12-07,DMM,GTL,2025-12-07 10:18:00,2025-12-07 10:18:00,2025-12-07 12:06:00,108.5,108.5,920.0,736.0,835.3
12627,2025-12-07,GTL,SC,2025-12-07 15:10:00,2025-12-07 15:10:00,2025-12-07 16:53:00,103.9,103.9,690.0,552.0,655.7
12627,2025-12-07,SC,NGP,2025-12-07 19:57:00,2025-12-07 19:57:00,2025-12-07 21:44:00,107.4,107.4,374.5,299.6,401.5
12627,2025-12-07,NGP,NDLS,2025-12-08 00:48:00,2025-12-08 00:48:00,2025-12-08 02:36:00,108.7,108.7,81.1,64.9,154.9
12301,2025-12-08,NDLS,CNB,2025-12-08 06:31:00,2025-12-08 06:31:00,2025-12-08 06:37:00,6.4,6.4,1150.0,920.0,951.0
12301,2025-12-08,CNB,PRYJ,2025-12-08 09:41:00,2025-12-08 09:41:00,2025-12-08 09:56:00,15.6,15.6,920.0,736.0,758.0
12301,2025-12-08,PRYJ,DDU,2025-12-08 13:00:00,2025-12-08 13:00:00,2025-12-08 13:26:00,27.0,27.0,690.0,552.0,570.5
12301,2025-12-08,DDU,GKP,2025-12-08 16:30:00,2025-12-08 16:30:00,2025-12-08 17:03:00,33.6,33.6,487.3,389.8,448.3
12301,2025-12-08,GKP,HWH,2025-12-08 20:07:00,2025-12-08 20:07:00,2025-12-08 20:50:00,43.2,43.2,151.2,121.0,174.7
12302,2025-12-08,HWH,GKP,2025-12-08 06:26:00,2025-12-08 06:26:00,2025-12-08 06:53:00,27.2,27.2,1150.0,920.0,940.2
12302,2025-12-08,GKP,DDU,2025-12-08 09:57:00,2025-12-08 09:57:00,2025-12-08 10:51:00,54.5,54.5,920.0,736.0,800.9
12302,2025-12-08,DDU,PRYJ,2025-12-08 13:55:00,2025-12-08 13:55:00,2025-12-08 14:54:00,60.0,60.0,690.0,552.0,624.0
12302,2025-12-08,PRYJ,CNB,2025-12-08 17:58:00,2025-12-08 17:58:00,2025-12-08 19:09:00,71.8,71.8,433.8,347.0,427.2
12302,2025-12-08,CNB,NDLS,2025-12-08 22:13:00,2025-12-08 22:13:00,2025-12-08 23:33:00,80.1,80.1,178.6,142.9,234.8
12951,2025-12-08,BCT,ST,2025-12-08 05:49:00,2025-12-08 05:49:00,2025-12-08 05:55:00,6.6,6.6,1150.0,920.0,948.3
12951,2025-12-08,ST,BRC,2025-12-08 08:59:00,2025-12-08 08:59:00,2025-12-08 09:10:00,11.1,11.1,920.0,736.0,763.2
12951,2025-12-08,BRC,RTM,2025-12-08 12:14:00,2025-12-08 12:14:00,2025-12-08 13:12:00,58.3,58.3,690.0,552.0,600.4
12951,2025-12-08,RTM,KOTA,2025-12-08 16:16:00,2025-12-08 16:16:00,2025-12-08 17:22:00,66.7,66.7,336.5,269.2,350.6
12951,2025-12-08,KOTA,NDLS,2025-12-08 20:26:00,2025-12-08 20:26:00,2025-12-08 21:36:00,70.4,70.4,57.2,45.8,125.7
12952,2025-12-08,NDLS,KOTA,2025-12-08 06:55:00,2025-12-08 06:55:00,2025-12-08 08:03:00,68.5,68.5,1150.0,920.0,994.7
12952,2025-12-08,KOTA,RTM,2025-12-08 11:07:00,2025-12-08 11:07:00,2025-12-08 13:04:00,117.3,117.3,920.0,736.0,853.5
12952,2025-12-08,RTM,BRC,2025-12-08 16:08:00,2025-12-08 16:08:00,2025-12-08 18:08:00,120.6,120.6,690.0,552.0,652.8
12952,2025-12-08,BRC,ST,2025-12-08 21:12:00,2025-12-08 21:12:00,2025-12-08 23:55:00,163.3,163.3,343.7,275.0,431.8
12952,2025-12-08,ST,BCT,2025-12-09 02:59:00,2025-12-09 02:59:00,2025-12-09 06:45:00,226.3,226.3,108.9,87.1,294.8
12004,2025-12-08,NDLS,GZB,2025-12-08 05:42:00,2025-12-08 05:42:00,2025-12-08 06:41:00,59.0,59.0,1150.0,920.0,962.5
12004,2025-12-08,GZB,ALJN,2025-12-08 09:45:00,2025-12-08 09:45:00,2025-12-08 11:56:00,131.2,131.2,920.0,736.0,859.0
12004,2025-12-08,ALJN,TDL,2025-12-08 15:00:00,2025-12-08 15:00:00,2025-12-08 17:21:00,141.7,141.7,690.0,552.0,673.4
12004,2025-12-08,TDL,CNB,2025-12-08 20:25:00,2025-12-08 20:25:00,2025-12-08 23:27:00,182.7,182.7,262.3,209.8,388.6
12004,2025-12-08,CNB,LKO,2025-12-09 02:31:00,2025-12-09 02:31:00,2025-12-09 06:16:00,225.8,225.8,123.9,99.1,297.2
12626,2025-12-08,NDLS,AGC,2025-12-08 06:09:00,2025-12-08 06:09:00,2025-12-08 06:24:00,15.4,15.4,1150.0,920.0,950.4
12626,2025-12-08,AGC,VGLJ,2025-12-08 09:28:00,2025-12-08 09:28:00,2025-12-08 09:57:00,29.8,29.8,920.0,736.0,797.4
12626,2025-12-08,VGLJ,BPL,2025-12-08 13:01:00,2025-12-08 13:01:00,2025-12-08 13:39:00,38.1,38.1,690.0,552.0,601.3
12626,2025-12-08,BPL,NGP,2025-12-08 16:43:00,2025-12-08 16:43:00,2025-12-08 17:33:00,50.7,50.7,281.0,224.8,280.8
12626,2025-12-08,NGP,MAS,2025-12-08 20:37:00,2025-12-08 20:37:00,2025-12-08 21:47:00,70.4,70.4,69.2,55.4,134.4
12424,2025-12-08,NDLS,CNB,2025-12-08 05:40:00,2025-12-08 05:40:00,2025-12-08 07:04:00,84.8,84.8,1150.0,920.0,1014.4
12424,2025-12-08,CNB,PRYJ,2025-12-08 10:08:00,2025-12-08 10:08:00,2025-12-08 11:46:00,99.0,99.0,920.0,736.0,837.2
12424,2025-12-08,PRYJ,DDU,2025-12-08 14:50:00,2025-12-08 14:50:00,2025-12-08 16:34:00,104.3,104.3,690.0,552.0,645.0
12424,2025-12-08,DDU,PPTA,2025-12-08 19:38:00,2025-12-08 19:38:00,2025-12-08 21:37:00,119.4,119.4,517.3,413.8,515.6
12424,2025-12-08,PPTA,GHY,2025-12-09 00:41:00,2025-12-09 00:41:00,2025-12-09 02:45:00,124.5,124.5,94.6,75.7,194.9
12260,2025-12-08,NDLS,CNB,2025-12-08 06:51:00,2025-12-08 06:51:00,2025-12-08 06:57:00,6.6,6.6,1150.0,920.0,937.9
12260,2025-12-08,CNB,PRYJ,2025-12-08 10:47:00,2025-12-08 10:47:00,2025-12-08 10:48:00,1.1,1.1,862.5,690.0,701.4
12260,2025-12-08,PRYJ,DDU,2025-12-08 14:38:00,2025-12-08 14:38:00,2025-12-08 14:43:00,5.6,5.6,272.9,218.3,246.4
12260,2025-12-08,DDU,HWH,2025-12-08 18:33:00,2025-12-08 18:33:00,2025-12-08 18:59:00,26.5,26.5,175.2,140.2,178.8
12926,2025-12-08,BCT,BRC,2025-12-08 06:09:00,2025-12-08 06:09:00,2025-12-08 06:09:00,0.0,0.0,1150.0,920.0,958.8
12926,2025-12-08,BRC,RTM,2025-12-08 09:13:00,2025-12-08 09:13:00,2025-12-08 09:20:00,7.7,7.7,920.0,736.0,755.9
12926,2025-12-08,RTM,KOTA,2025-12-08 12:24:00,2025-12-08 12:24:00,2025-12-08 13:13:00,49.6,49.6,690.0,552.0,611.5
12926,2025-12-08,KOTA,NDLS,2025-12-08 16:17:00,2025-12-08 16:17:00,2025-12-08 17:17:00,61.0,61.0,510.8,408.6,479.7
12926,2025-12-08,NDLS,ASR,2025-12-08 20:21:00,2025-12-08 20:21:00,2025-12-08 21:23:00,62.3,62.3,69.5,55.6,112.9
12627,2025-12-08,SBC,DMM,2025-12-08 06:32:00,2025-12-08 06:32:00,2025-12-08 06:52:00,20.0,20.0,1150.0,920.0,947.2
12627,2025-12-08,DMM,GTL,2025-12-08 09:56:00,2025-12-08 09:56:00,2025-12-08 10:18:00,22.5,22.5,920.0,736.0,775.6
12627,2025-12-08,GTL,SC,2025-12-08 13:22:00,2025-12-08 13:22:00,2025-12-08 13:54:00,32.4,32.4,690.0,552.0,590.0
12627,2025-12-08,SC,NGP,2025-12-08 16:58:00,2025-12-08 16:58:00,2025-12-08 17:34:00,36.0,36.0,282.3,225.8,269.4
12627,2025-12-08,NGP,NDLS,2025-12-08 20:38:00,2025-12-08 20:38:00,2025-12-08 21:14:00,36.9,36.9,145.9,116.7,145.6
12301,2025-12-09,NDLS,CNB,2025-12-09 05:59:00,2025-12-09 05:59:00,2025-12-09 07:25:00,86.5,86.5,1150.0,920.0,1009.2
12301,2025-12-09,CNB,PRYJ,2025-12-09 10:29:00,2025-12-09 10:29:00,2025-12-09 11:52:00,83.7,83.7,920.0,736.0,834.0
12301,2025-12-09,PRYJ,DDU,2025-12-09 14:56:00,2025-12-09 14:56:00,2025-12-09 16:31:00,95.4,95.4,690.0,552.0,640.4
12301,2025-12-09,DDU,GKP,2025-12-09 19:35:00,2025-12-09 19:35:00,2025-12-09 21:10:00,95.8,95.8,420.7,336.6,452.8
12301,2025-12-09,GKP,HWH,2025-12-10 00:14:00,2025-12-10 00:14:00,2025-12-10 01:54:00,100.9,100.9,145.2,116.2,214.5
12302,2025-12-09,HWH,GKP,2025-12-09 05:57:00,2025-12-09 05:57:00,2025-12-09 06:52:00,56.0,56.0,1150.0,920.0,989.1
12302,2025-12-09,GKP,DDU,2025-12-09 09:56:00,2025-12-09 09:56:00,2025-12-09 10:56:00,60.4,60.4,920.0,736.0,823.4
12302,2025-12-09,DDU,PRYJ,2025-12-09 14:00:00,2025-12-09 14:00:00,2025-12-09 15:08:00,68.9,68.9,690.0,552.0,624.5
12302,2025-12-09,PRYJ,CNB,2025-12-09 18:12:00,2025-12-09 18:12:00,2025-12-09 19:17:00,65.4,65.4,494.4,395.5,457.8
12302,2025-12-09,CNB,NDLS,2025-12-09 22:21:00,2025-12-09 22:21:00,2025-12-09 23:25:00,64.5,64.5,139.9,111.9,176.8
12951,2025-12-09,BCT,ST,2025-12-09 06:26:00,2025-12-09 06:26:00,2025-12-09 07:01:00,36.0,36.0,1150.0,920.0,976.0
12951,2025-12-09,ST,BRC,2025-12-09 10:05:00,2025-12-09 10:05:00,2025-12-09 11:30:00,85.9,85.9,920.0,736.0,803.2
12951,2025-12-09,BRC,RTM,2025-12-09 14:34:00,2025-12-09 14:34:00,2025-12-09 16:05:00,91.8,91.8,690.0,552.0,643.2
12951,2025-12-09,RTM,KOTA,2025-12-09 19:09:00,2025-12-09 19:09:00,2025-12-09 20:47:00,98.4,98.4,501.1,400.9,490.7
12951,2025-12-09,KOTA,NDLS,2025-12-09 23:51:00,2025-12-09 23:51:00,2025-12-10 01:32:00,101.6,101.6,138.9,111.1,214.6
12952,2025-12-09,NDLS,KOTA,2025-12-09 05:40:00,2025-12-09 05:40:00,2025-12-09 06:24:00,44.4,44.4,1150.0,920.0,964.3
12952,2025-12-09,KOTA,RTM,2025-12-09 09:28:00,2025-12-09 09:28:00,2025-12-09 10:29:00,61.5,61.5,920.0,736.0,804.7
12952,2025-12-09,RTM,BRC,2025-12-09 13:33:00,2025-12-09 13:33:00,2025-12-09 14:26:00,53.9,53.9,690.0,552.0,601.7
12952,2025-12-09,BRC,ST,2025-12-09 17:30:00,2025-12-09 17:30:00,2025-12-09 18:25:00,55.8,55.8,305.6,244.5,312.7
12952,2025-12-09,ST,BCT,2025-12-09 21:29:00,2025-12-09 21:29:00,2025-12-09 22:30:00,61.4,61.4,141.3,113.0,178.7
12004,2025-12-09,NDLS,GZB,2025-12-09 06:11:00,2025-12-09 06:11:00,2025-12-09 07:23:00,72.2,72.2,1150.0,920.0,1005.5
12004,2025-12-09,GZB,ALJN,2025-12-09 10:27:00,2025-12-09 10:27:00,2025-12-09 11:46:00,79.9,79.9,920.0,736.0,805.4
12004,2025-12-09,ALJN,TDL,2025-12-09 14:50:00,2025-12-09 14:50:00,2025-12-09 16:17:00,87.8,87.8,690.0,552.0,641.8
12004,2025-12-09,TDL,CNB,2025-12-09 19:21:00,2025-12-09 19:21:00,2025-12-09 20:54:00,93.4,93.4,544.0,435.2,530.0
12004,2025-12-09,CNB,LKO,2025-12-09 23:58:00,2025-12-09 23:58:00,2025-12-10 01:41:00,103.8,103.8,162.1,129.7,236.6
12626,2025-12-09,NDLS,AGC,2025-12-09 05:54:00,2025-12-09 05:54:00,2025-12-09 06:07:00,13.8,13.8,1150.0,920.0,949.2
12626,2025-12-09,AGC,VGLJ,2025-12-09 09:11:00,2025-12-09 09:11:00,2025-12-09 10:14:00,63.2,63.2,920.0,736.0,794.0
12626,2025-12-09,VGLJ,BPL,2025-12-09 13:18:00,2025-12-09 13:18:00,2025-12-09 14:54:00,96.8,96.8,690.0,552.0,638.6
12626,2025-12-09,BPL,NGP,2025-12-09 17:58:00,2025-12-09 17:58:00,2025-12-09 19:38:00,100.8,100.8,413.6,330.9,421.6
12626,2025-12-09,NGP,MAS,2025-12-09 22:42:00,2025-12-09 22:42:00,2025-12-10 00:20:00,98.2,98.2,152.4,121.9,231.4
12424,2025-12-09,NDLS,CNB,2025-12-09 06:40:00,2025-12-09 06:40:00,2025-12-09 07:03:00,23.4,23.4,1150.0,920.0,969.9
12424,2025-12-09,CNB,PRYJ,2025-12-09 10:07:00,2025-12-09 10:07:00,2025-12-09 10:40:00,33.6,33.6,920.0,736.0,777.6
12424,2025-12-09,PRYJ,DDU,2025-12-09 13:44:00,2025-12-09 13:44:00,2025-12-09 15:04:00,80.2,80.2,690.0,552.0,637.1
12424,2025-12-09,DDU,PPTA,2025-12-09 18:08:00,2025-12-09 18:08:00,2025-12-09 19:34:00,86.4,86.4,434.8,347.8,439.1
12424,2025-12-09,PPTA,GHY,2025-12-09 22:38:00,2025-12-09 22:38:00,2025-12-10 00:21:00,103.2,103.2,145.7,116.6,227.1
12260,2025-12-09,NDLS,CNB,2025-12-09 06:16:00,2025-12-09 06:16:00,2025-12-09 07:31:00,75.1,75.1,1150.0,920.0,1002.1
12260,2025-12-09,CNB,PRYJ,2025-12-09 11:21:00,2025-12-09 11:21:00,2025-12-09 12:45:00,84.1,84.1,862.5,690.0,779.2
12260,2025-12-09,PRYJ,DDU,2025-12-09 16:35:00,2025-12-09 16:35:00,2025-12-09 18:00:00,85.4,85.4,243.4,194.7,273.5
12260,2025-12-09,DDU,HWH,2025-12-09 21:50:00,2025-12-09 21:50:00,2025-12-09 23:19:00,89.1,89.1,79.1,63.3,139.8
12926,2025-12-09,BCT,BRC,2025-12-09 06:33:00,2025-12-09 06:33:00,2025-12-09 06:59:00,26.7,26.7,1150.0,920.0,955.5
12926,2025-12-09,BRC,RTM,2025-12-09 10:03:00,2025-12-09 10:03:00,2025-12-09 10:36:00,33.8,33.8,920.0,736.0,779.6
12926,2025-12-09,RTM,KOTA,2025-12-09 13:40:00,2025-12-09 13:40:00,2025-12-09 15:20:00,101.0,101.0,690.0,552.0,655.1
12926,2025-12-09,KOTA,NDLS,2025-12-09 18:24:00,2025-12-09 18:24:00,2025-12-09 20:23:00,119.1,119.1,511.1,408.9,532.0
12926,2025-12-09,NDLS,ASR,2025-12-09 23:27:00,2025-12-09 23:27:00,2025-12-10 01:31:00,124.6,124.6,131.9,105.5,217.5
12627,2025-12-09,SBC,DMM,2025-12-09 06:57:00,2025-12-09 06:57:00,2025-12-09 06:59:00,2.6,2.6,1150.0,920.0,923.5
12627,2025-12-09,DMM,GTL,2025-12-09 10:03:00,2025-12-09 10:03:00,2025-12-09 10:58:00,55.2,55.2,920.0,736.0,794.4
12627,2025-12-09,GTL,SC,2025-12-09 14:02:00,2025-12-09 14:02:00,2025-12-09 15:01:00,59.3,59.3,690.0,552.0,617.7
12627,2025-12-09,SC,NGP,2025-12-09 18:05:00,2025-12-09 18:05:00,2025-12-09 19:41:00,96.0,96.0,249.7,199.8,293.0
12627,2025-12-09,NGP,NDLS,2025-12-09 22:45:00,2025-12-09 22:45:00,2025-12-10 00:30:00,105.5,105.5,93.2,74.6,185.4
12301,2025-12-10,NDLS,CNB,2025-12-10 05:38:00,2025-12-10 05:38:00,2025-12-10 06:33:00,55.4,55.4,1150.0,920.0,965.4
12301,2025-12-10,CNB,PRYJ,2025-12-10 09:37:00,2025-12-10 09:37:00,2025-12-10 10:45:00,68.1,68.1,920.0,736.0,797.6
12301,2025-12-10,PRYJ,DDU,2025-12-10 13:49:00,2025-12-10 13:49:00,2025-12-10 15:03:00,74.1,74.1,690.0,552.0,619.0
12301,2025-12-10,DDU,GKP,2025-12-10 18:07:00,2025-12-10 18:07:00,2025-12-10 19:25:00,78.5,78.5,524.2,419.4,502.9
12301,2025-12-10,GKP,HWH,2025-12-10 22:29:00,2025-12-10 22:29:00,2025-12-10 23:43:00,74.9,74.9,151.4,121.1,198.7
12302,2025-12-10,HWH,GKP,2025-12-10 06:27:00,2025-12-10 06:27:00,2025-12-10 09:21:00,174.9,174.9,1150.0,920.0,1098.1
12302,2025-12-10,GKP,DDU,2025-12-10 12:25:00,2025-12-10 12:25:00,2025-12-10 15:27:00,182.5,182.5,920.0,736.0,893.7
12302,2025-12-10,DDU,PRYJ,2025-12-10 18:31:00,2025-12-10 18:31:00,2025-12-10 21:38:00,187.3,187.3,690.0,552.0,718.8
12302,2025-12-10,PRYJ,CNB,2025-12-11 00:42:00,2025-12-11 00:42:00,2025-12-11 03:52:00,190.7,190.7,464.0,371.2,540.7
12302,2025-12-10,CNB,NDLS,2025-12-11 06:56:00,2025-12-11 06:56:00,2025-12-11 11:13:00,257.6,257.6,169.8,135.8,364.9
12951,2025-12-10,BCT,ST,2025-12-10 05:33:00,2025-12-10 05:33:00,2025-12-10 07:06:00,93.3,93.3,1150.0,920.0,1013.2
12951,2025-12-10,ST,BRC,2025-12-10 10:10:00,2025-12-10 10:10:00,2025-12-10 12:38:00,148.7,148.7,920.0,736.0,873.4
12951,2025-12-10,BRC,RTM,2025-12-10 15:42:00,2025-12-10 15:42:00,2025-12-10 19:15:00,213.4,213.4,690.0,552.0,744.4
12951,2025-12-10,RTM,KOTA,2025-12-10 22:19:00,2025-12-10 22:19:00,2025-12-11 01:57:00,218.9,218.9,305.5,244.4,443.8
12951,2025-12-10,KOTA,NDLS,2025-12-11 05:01:00,2025-12-11 05:01:00,2025-12-11 08:40:00,219.5,219.5,160.6,128.5,321.3
12952,2025-12-10,NDLS,KOTA,2025-12-10 05:45:00,2025-12-10 05:45:00,2025-12-10 05:50:00,5.0,5.0,1150.0,920.0,957.4
12952,2025-12-10,KOTA,RTM,2025-12-10 08:54:00,2025-12-10 08:54:00,2025-12-10 09:12:00,18.3,18.3,920.0,736.0,779.5
12952,2025-12-10,RTM,BRC,2025-12-10 12:16:00,2025-12-10 12:16:00,2025-12-10 12:48:00,32.8,32.8,690.0,552.0,593.2
12952,2025-12-10,BRC,ST,2025-12-10 15:52:00,2025-12-10 15:52:00,2025-12-10 16:30:00,38.3,38.3,505.6,404.5,453.8
12952,2025-12-10,ST,BCT,2025-12-10 19:34:00,2025-12-10 19:34:00,2025-12-10 20:13:00,39.4,39.4,134.8,107.8,146.2
12004,2025-12-10,NDLS,GZB,2025-12-10 06:17:00,2025-12-10 06:17:00,2025-12-10 06:59:00,42.8,42.8,1150.0,920.0,967.4
12004,2025-12-10,GZB,ALJN,2025-12-10 10:03:00,2025-12-10 10:03:00,2025-12-10 11:03:00,60.2,60.2,920.0,736.0,799.9
12004,2025-12-10,ALJN,TDL,2025-12-10 14:07:00,2025-12-10 14:07:00,2025-12-10 15:23:00,76.8,76.8,690.0,552.0,620.7
12004,2025-12-10,TDL,CNB,2025-12-10 18:27:00,2025-12-10 18:27:00,2025-12-10 19:55:00,88.1,88.1,267.2,213.8,301.7
12004,2025-12-10,CNB,LKO,2025-12-10 22:59:00,2025-12-10 22:59:00,2025-12-11 00:50:00,111.6,111.6,51.6,41.3,141.6
12626,2025-12-10,NDLS,AGC,2025-12-10 06:54:00,2025-12-10 06:54:00,2025-12-10 08:05:00,71.0,71.0,1150.0,920.0,978.0
12626,2025-12-10,AGC,VGLJ,2025-12-10 11:09:00,2025-12-10 11:09:00,2025-12-10 12:31:00,82.0,82.0,920.0,736.0,816.0
12626,2025-12-10,VGLJ,BPL,2025-12-10 15:35:00,2025-12-10 15:35:00,2025-12-10 17:12:00,98.0,98.0,690.0,552.0,647.1
12626,2025-12-10,BPL,NGP,2025-12-10 20:16:00,2025-12-10 20:16:00,2025-12-10 22:32:00,136.4,136.4,228.4,182.7,318.9
12626,2025-12-10,NGP,MAS,2025-12-11 01:36:00,2025-12-11 01:36:00,2025-12-11 03:56:00,140.3,140.3,67.8,54.2,170.6
12424,2025-12-10,NDLS,CNB,2025-12-10 05:30:00,2025-12-10 05:30:00,2025-12-10 05:37:00,7.7,7.7,1150.0,920.0,934.3
12424,2025-12-10,CNB,PRYJ,2025-12-10 08:41:00,2025-12-10 08:41:00,2025-12-10 09:01:00,20.3,20.3,920.0,736.0,769.5
12424,2025-12-10,PRYJ,DDU,2025-12-10 12:05:00,2025-12-10 12:05:00,2025-12-10 13:00:00,56.0,56.0,690.0,552.0,608.2
12424,2025-12-10,DDU,PPTA,2025-12-10 16:04:00,2025-12-10 16:04:00,2025-12-10 17:17:00,73.9,73.9,374.3,299.4,361.1
12424,2025-12-10,PPTA,GHY,2025-12-10 20:21:00,2025-12-10 20:21:00,2025-12-10 21:41:00,80.4,80.4,62.9,50.3,135.9
12260,2025-12-10,NDLS,CNB,2025-12-10 06:53:00,2025-12-10 06:53:00,2025-12-10 07:25:00,32.5,32.5,1150.0,920.0,967.7
12260,2025-12-10,CNB,PRYJ,2025-12-10 11:15:00,2025-12-10 11:15:00,2025-12-10 12:32:00,77.5,77.5,862.5,690.0,767.1
12260,2025-12-10,PRYJ,DDU,2025-12-10 16:22:00,2025-12-10 16:22:00,2025-12-10 17:40:00,78.6,78.6,438.2,350.6,437.8
12260,2025-12-10,DDU,HWH,2025-12-10 21:30:00,2025-12-10 21:30:00,2025-12-10 22:44:00,74.9,74.9,70.9,56.7,137.7
12926,2025-12-10,BCT,BRC,2025-12-10 05:32:00,2025-12-10 05:32:00,2025-12-10 05:44:00,12.0,12.0,1150.0,920.0,943.7
12926,2025-12-10,BRC,RTM,2025-12-10 08:48:00,2025-12-10 08:48:00,2025-12-10 08:53:00,5.0,5.0,920.0,736.0,759.9
12926,2025-12-10,RTM,KOTA,2025-12-10 11:57:00,2025-12-10 11:57:00,2025-12-10 12:03:00,6.5,6.5,690.0,552.0,572.4
12926,2025-12-10,KOTA,NDLS,2025-12-10 15:07:00,2025-12-10 15:07:00,2025-12-10 15:24:00,17.1,17.1,270.4,216.3,253.4
12926,2025-12-10,NDLS,ASR,2025-12-10 18:28:00,2025-12-10 18:28:00,2025-12-10 18:55:00,27.6,27.6,88.5,70.8,99.6
12627,2025-12-10,SBC,DMM,2025-12-10 06:25:00,2025-12-10 06:25:00,2025-12-10 07:02:00,37.5,37.5,1150.0,920.0,977.0
12627,2025-12-10,DMM,GTL,2025-12-10 10:06:00,2025-12-10 10:06:00,2025-12-10 10:50:00,44.2,44.2,920.0,736.0,787.4
12627,2025-12-10,GTL,SC,2025-12-10 13:54:00,2025-12-10 13:54:00,2025-12-10 14:59:00,65.9,65.9,690.0,552.0,608.2
12627,2025-12-10,SC,NGP,2025-12-10 18:03:00,2025-12-10 18:03:00,2025-12-10 20:19:00,136.4,136.4,432.0,345.6,461.9
12627,2025-12-10,NGP,NDLS,2025-12-10 23:23:00,2025-12-10 23:23:00,2025-12-11 01:41:00,138.9,138.9,52.8,42.2,172.8
12301,2025-12-11,NDLS,CNB,2025-12-11 05:51:00,2025-12-11 05:51:00,2025-12-11 06:31:00,40.0,40.0,1150.0,920.0,966.2
12301,2025-12-11,CNB,PRYJ,2025-12-11 09:35:00,2025-12-11 09:35:00,2025-12-11 10:21:00,46.9,46.9,920.0,736.0,792.5
12301,2025-12-11,PRYJ,DDU,2025-12-11 13:25:00,2025-12-11 13:25:00,2025-12-11 14:21:00,56.2,56.2,690.0,552.0,616.7
12301,2025-12-11,DDU,GKP,2025-12-11 17:25:00,2025-12-11 17:25:00,2025-12-11 19:14:00,109.9,109.9,476.7,381.4,499.5
12301,2025-12-11,GKP,HWH,2025-12-11 22:18:00,2025-12-11 22:18:00,2025-12-12 00:03:00,105.9,105.9,178.1,142.5,253.5
12302,2025-12-11,HWH,GKP,2025-12-11 05:59:00,2025-12-11 05:59:00,2025-12-11 06:28:00,29.7,29.7,1150.0,920.0,965.6
12302,2025-12-11,GKP,DDU,2025-12-11 09:32:00,2025-12-11 09:32:00,2025-12-11 10:07:00,35.6,35.6,920.0,736.0,782.0
12302,2025-12-11,DDU,PRYJ,2025-12-11 13:11:00,2025-12-11 13:11:00,2025-12-11 13:52:00,41.7,41.7,690.0,552.0,595.8
12302,2025-12-11,PRYJ,CNB,2025-12-11 16:56:00,2025-12-11 16:56:00,2025-12-11 17:36:00,40.4,40.4,466.2,373.0,420.9
